Packet Length Min,Fwd Packet Length Min,Avg Fwd Segment Size,Packet Length Max,Fwd Packets Length Total,Avg Packet Size,Fwd Packet Length Mean,Fwd Packet Length Max,Packet Length Mean,Flow Bytes/s,Subflow Fwd Bytes,Bwd Packets/s,Fwd Act Data Packets,Flow Packets/s,Flow IAT Std,Fwd Packets/s,Flow IAT Max,ACK Flag Count,Fwd IAT Max,Flow IAT Mean,Flow Duration,Fwd IAT Std,Init Fwd Win Bytes,Fwd IAT Mean,Total Fwd Packets,Idle Std,Bwd IAT Max,Fwd IAT Total,Packet Length Variance,Idle Max,label
0.0,0.0,0.0290519263997059,0.0185721812434141,5.738085481228862e-05,0.0315466928860385,0.0290519263997059,0.0136052303860523,0.0298999561190092,7.650418127759541e-08,5.738085481228862e-05,3.941002786159515e-07,0.000213151444101,4.34882735661076e-07,0.0354723727510661,2.4419265781144525e-07,0.0831033438827574,1.0,0.0831033515264665,0.0116609800769433,0.0845817207365534,0.0488451550193986,0.9802398681640624,0.0219561180910303,0.0001038481509259,0.0,0.0852065273271454,0.0843121991343509,0.0013971067416747,0.0836156698192395,Benign
0.3505434782608695,0.2421398404504927,0.1711277886229285,0.0135932560590094,0.000135198726407,0.1602174559960227,0.1711277886229285,0.0160647571606475,0.1282323590226476,7.790422042067941e-08,0.000135198726407,0.0,0.0001598635830757,1.0263911662989017e-07,0.0763153503033829,1.089991754834734e-07,0.0750230160348829,0.0,0.0750230237459536,0.0585896047631609,0.074995320159234,0.0765143870428551,0.0,0.0585896108921479,3.461605030865978e-05,0.0,0.0,0.0749953266177519,0.0,0.0754855281665119,TFTP
0.3505434782608695,0.2421398404504927,0.1711277886229285,0.0135932560590094,0.000270397452814,0.1441957103964204,0.1711277886229285,0.0160647571606475,0.1282323590226476,1.5562048948487558e-07,0.000270397452814,0.0,0.0003730150271768,2.134902300335764e-07,0.0235799072125687,2.1985028474634254e-07,0.025092832139609,0.0,0.0250928402669227,0.0251401516637321,0.0750858961095266,0.0236414055589694,0.0,0.0251401580104895,8.077078405353949e-05,0.0,0.0,0.0750859025657802,0.0,0.0,TFTP
0.2989130434782608,0.2064758329422806,0.1459229205311793,0.0115911485774499,0.0008646430177194,0.1129388139995484,0.1459229205311793,0.0136986301369863,0.1093454224224127,0.0043914746838138,0.0008646430177194,0.0,0.0015453479697324,0.0073457310533168,2.0142624682164035e-06,0.007345737153365,6.13566411874044e-06,0.0,6.144000567682311e-06,6.811257457216938e-07,8.500089180102315e-06,2.0195158311705296e-06,0.0,6.876361718809036e-07,0.0003346218196503,0.0,0.0,8.50842238815433e-06,0.0,0.0,DrDoS_NTP
0.0197010869565217,0.013608634443923,0.0096176470350095,0.0021865121180189,3.799189017251986e-06,0.0157112466538735,0.0096176470350095,0.0009028642590286,0.0125747231993777,1.631366992318592e-06,3.799189017251986e-06,2.144082260131836e-05,5.328786102525844e-05,2.1432343427003904e-05,0.0003954356945675,1.0718291302815669e-05,0.0003887560120234,0.0,2.5009500275504656e-08,0.0003036399717416,0.0003886624110497,0.0,0.0,5.8593873596452124e-08,1.1538683436219929e-05,0.0,2.5440290011165232e-08,2.5000261669405472e-08,1.998223225459815e-05,0.0,Benign
0.2989130434782608,0.2064758329422806,0.1459229205311793,0.0115911485774499,0.0020751432425266,0.1108136245845788,0.1459229205311793,0.0136986301369863,0.1093454224224127,0.0001393931133606,0.0020751432425266,0.0,0.0037834381327933,0.0002331581842436,2.975042932775489e-05,0.0002331645369678,9.153477177142668e-05,0.0,9.154310750843888e-05,2.122978013509313e-05,0.0006433150827807,2.9828020905697647e-05,0.0,2.123629042747175e-05,0.0008192465239716,0.0,0.0,0.0006433234001182,0.0,0.0,DrDoS_NTP
0.2989130434782608,0.2064758329422806,0.1459229205311793,0.0115911485774499,0.0031127148637899,0.1103076234950428,0.1459229205311793,0.0136986301369863,0.1093454224224127,0.0005664013035239,0.0031127148637899,0.0,0.0057018011297026,0.0009474264356647,1.4269330524891275e-05,0.0009474328185114,4.418345085506023e-05,0.0,4.419178698681673e-05,5.195384488064069e-06,0.0002374774915346,1.4306546117964415e-05,0.0,5.201894884833509e-06,0.0012346391276755,0.0,0.0,0.0002374858190182,0.0,0.0,DrDoS_NTP
0.0543478260869565,0.0375410605349601,0.1350691523428359,0.0115911485774499,0.0005869091999065,0.1061341871528756,0.1350691523428359,0.0136986301369863,0.1015659052134196,0.0087205680827208,0.0005869091999065,0.0,0.0011190450815304,0.0157593039744747,3.635821936252352e-07,0.0157593104133894,6.002280116159125e-07,0.0,6.085645067039466e-07,3.180810211020868e-07,2.9000304261525547e-06,3.645304460287376e-07,0.0,3.245914496248741e-07,0.0002423123521606,0.0,0.0,2.908363774207504e-06,0.0002457191584474,0.0,DrDoS_NTP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.946113109588623e-07,0.0,1.8613122934669654e-07,0.0565222128813261,9.518563511471849e-08,0.0849898605232662,0.0,0.085332339911521,0.0286744267199782,0.0856416818573121,0.0870286398409656,0.0036773681640625,0.0666407216249596,3.461605030865978e-05,0.0,0.0868006752599217,0.0853008344820675,0.0,0.0855138165041663,Benign
0.218070652173913,0.1506335053965274,0.1154117644201146,0.0103530031612223,0.000136770804621,0.0997322613680668,0.1154117644201146,0.0122353673723536,0.0855237400255307,3.3190094549804988e-06,0.000136770804621,0.0,0.0002664393051262,7.011034226708157e-06,0.0008601666494499,7.017394078172816e-06,0.0009168899702441,0.0,0.0009168982991005,0.0008347218182588,0.0017807603498106,0.0008624100351466,0.0,0.000834728323255,5.7693417181099634e-05,0.0,0.0,0.0017807686387117,2.581478814643425e-05,0.0,UDP
0.0040760869565217,0.002815579540122,0.0019898580072433,0.0001580611169652,3.1441564280706093e-06,0.0016394344097584,0.0019898580072433,0.0001867995018679,0.0014910739421238,4.552886746210327e-10,3.1441564280706093e-06,2.233949676156044e-08,0.0003730150271768,4.7368662128620163e-08,0.1149851251990807,4.255897304683861e-08,0.1700436036472688,1.0,0.1700436105662004,0.0971437830190719,0.373035272095063,0.1241840316966038,0.0891265869140625,0.1248991599435405,8.077078405353949e-05,0.0681400920021517,2.713630934524292e-07,0.3730352711025042,0.0,0.1710919010462118,Syn
0.2989130434782608,0.2064758329422806,0.1459229205311793,0.0115911485774499,0.0004035000749357,0.1171024562831735,0.1459229205311793,0.0136986301369863,0.1093454224224127,0.0055648704902867,0.0004035000749357,0.0,0.0006927421933283,0.0093085022371523,5.737233881515996e-07,0.0093085086419011,8.253135159718798e-07,0.0,8.336500091834885e-07,5.583946050609398e-07,3.1250327868023218e-06,5.752197061542381e-07,0.0,5.649050320191821e-07,0.0001500028846708,0.0,0.0,3.133366129232153e-06,0.0,0.0,DrDoS_NTP
0.2989130434782608,0.2064758329422806,0.1459229205311793,0.0115911485774499,0.0006917144141755,0.1138496159607131,0.1459229205311793,0.0136986301369863,0.1093454224224127,0.0083807395367736,0.0006917144141755,0.0,0.0012256208035809,0.0140186832275822,4.126613629618726e-07,0.0140186893159493,6.419105124225732e-07,0.0,6.502470071631211e-07,3.569414318217656e-07,3.558370666572244e-06,4.1373761789438027e-07,0.0,3.634518600915549e-07,0.000265389719033,0.0,0.0,3.5667039981685142e-06,0.0,0.0,DrDoS_NTP
0.0,0.0,0.0170938281589684,0.0240252897787144,0.0001181678790883,0.0208349568324595,0.0170938281589684,0.0140410958904109,0.0205286248762292,1.5538905100219807e-08,0.0001181678790883,1.2586170434951785e-07,0.000213151444101,1.2787010581073388e-07,0.0569443084175228,7.129931208892029e-08,0.0852738100552614,1.0,0.0853990986042564,0.0363704390976085,0.9931639199447936,0.0704042557527908,0.4455718994140625,0.0684620145292494,0.0003923152368314,0.0007128193401986,0.0868704325351323,0.9931639284491178,0.0012968004827817,0.0857995165352552,Benign
0.0040760869565217,0.002815579540122,0.0019898580072433,0.0001580611169652,2.358117321052957e-06,0.0016145945177893,0.0019898580072433,0.0001867995018679,0.0014910739421238,7.50066214845358e-10,2.358117321052957e-06,9.200812131166458e-08,0.0002664393051262,8.352804070277191e-08,0.096933470605142,4.388404018235918e-08,0.1405668228218194,1.0,0.1405673301764897,0.0578939685256493,0.2717179841078499,0.1316257203505843,0.0891265869140625,0.1273662647569647,5.7693417181099634e-05,0.0113530348066073,0.1429891513105684,0.2717169606375213,0.0,0.1414334010336971,Syn
0.0040760869565217,0.002815579540122,0.0019898580072433,0.0001580611169652,3.930195535088261e-06,0.001596851670128,0.0019898580072433,0.0001867995018679,0.0014910739421238,4.6394675789000275e-10,3.930195535088261e-06,3.2520458102226265e-08,0.0004795907492273,4.8430720351953474e-08,0.1146597940088593,3.8530552142960215e-08,0.1860431648139003,1.0,0.1860431715994515,0.0923976499299231,0.5125032686801273,0.1277426366256891,0.0891265869140625,0.1334632795709803,0.0001038481509259,0.0726175016114569,0.2893326896600756,0.512503264200832,0.0,0.1871900967030144,Syn
0.1521739130434782,0.1051149694978883,0.1423411801665178,0.0115911485774499,0.0011245599491065,0.1093453117600444,0.1423411801665178,0.0136986301369863,0.1067269498145865,0.004650336315096,0.0011245599491065,0.0,0.002078226579985,0.007974473246234,1.2790104076977295e-06,0.0079744793421979,3.726415572115457e-06,0.0,3.734752041142029e-06,6.214957173077721e-07,1.0441776218302156e-05,1.2823461725246888e-06,0.0,6.28006143855199e-07,0.0004500086540125,0.0,0.0,1.0450109377811489e-05,5.068663873020131e-05,0.0,DrDoS_NTP
0.0,0.0,0.044075352836252,0.0155163329820864,8.7053831102205e-05,0.0228665227799188,0.044075352836252,0.0183374844333748,0.0216728903451506,1.0974954452919017e-07,8.7053831102205e-05,7.799702286720275e-07,0.000426302888202,8.689864101767585e-07,0.0178241709874757,4.853613659319046e-07,0.0417688002563307,1.0,0.0423169414621634,0.005892010961286,0.042737115050232,0.0248858146541304,0.1250152587890625,0.011129365517021,0.0001038481509259,0.0,0.0005606955117494,0.0427371223152135,0.0007638855387203,0.0420263059765215,Benign
0.0237771739130434,0.016424213984045,0.0116075050422529,0.0013435194942044,4.585228124269638e-06,0.0128546563531692,0.0116075050422529,0.0010896637608966,0.010288410579854,1.2456327536293682e-06,4.585228124269638e-06,2.132059860229492e-05,5.328786102525844e-05,2.131211792793174e-05,0.0003976659710034,1.0658179303176512e-05,0.0003909485115658,0.0,2.5009500275504656e-08,0.0003053522022322,0.0003908541007109,0.0,0.0,5.8593873596452124e-08,1.1538683436219929e-05,0.0,2.5440290011165232e-08,2.5000261669405472e-08,1.7542701412305688e-06,0.0,Benign
0.2989130434782608,0.2064758329422806,0.1459229205311793,0.0115911485774499,0.0001152857356959,0.1366195361206395,0.1459229205311793,0.0136986301369863,0.1093454224224127,0.0059782608695652,0.0001152857356959,0.0,0.0001598635830757,0.0099999916047183,2.841783817570433e-07,0.0099999979011796,3.668060070986132e-07,0.0,3.7514250413256985e-07,6.44532588727811e-07,8.250086557158129e-07,2.849195424581151e-07,0.0,6.51043015125258e-07,3.461605030865978e-05,0.0,0.0,8.333420556468491e-07,0.0,0.0,DrDoS_NTP
0.2989130434782608,0.2064758329422806,0.1459229205311793,0.0115911485774499,0.0057642867847961,0.1098421100732104,0.1459229205311793,0.0136986301369863,0.1093454224224127,0.0062351490087246,0.0057642867847961,0.0,0.0106042843440264,0.0104296954047744,6.968307238633533e-07,0.0104297020036531,3.97651057695542e-06,0.0,3.984847043897075e-06,4.64007209343635e-07,3.994208572571608e-05,6.986481159697961e-07,0.0,4.705176369163799e-07,0.0022961980038077,0.0,0.0,3.995041814770995e-05,0.0,0.0,DrDoS_NTP
0.3688858695652174,0.2548099483810417,0.1800821496555236,0.014304531085353,7.113653918509753e-05,0.202321113036838,0.1800821496555236,0.0169053549190535,0.1349421917622048,0.0044444080670508,7.113653918509753e-05,0.0,5.328786102525844e-05,0.0060240879565445,0.0,0.0060240940841568,6.835930132292338e-07,0.0,6.919295076222955e-07,1.6145867494198654e-06,6.833405027141077e-07,0.0,0.0,1.621097169501842e-06,1.1538683436219929e-05,0.0,0.0,6.916739061868848e-07,0.0,0.0,DrDoS_DNS
0.3505434782608695,0.2421398404504927,0.1711277886229285,0.0135932560590094,0.0002027980896105,0.1495362922629545,0.1711277886229285,0.0160647571606475,0.1282323590226476,1.751869778309942e-07,0.0002027980896105,0.0,0.0002664393051262,2.413990198492052e-07,0.0241464552611485,2.4775908683798045e-07,0.0250236141787694,0.0,0.0250236223066602,0.0234488834367648,0.0500247081758966,0.0242094312116733,0.0,0.0234488897945331,5.7693417181099634e-05,0.0,0.0,0.0500247152586863,0.0,0.0,TFTP
0.0,0.002815579540122,0.0019898580072433,0.0001580611169652,9.039449730703002e-06,0.0007948773129101,0.0019898580072433,0.0001867995018679,0.0007779516142493,4.4548306120867903e-10,9.039449730703002e-06,1.0454002767801284e-07,0.0011723329425556,9.843585316491038e-08,0.0623346354904125,5.252590157982669e-08,0.0834984356349034,0.0,0.0836224903966853,0.0467076802083075,0.8768663247891909,0.0736985460923057,0.247314453125,0.093415372829302,0.0002538510355968,0.0001085917443988,0.0850625776861656,0.8768663112007239,2.097496803809277e-07,0.0840131972427854,Benign
0.2989130434782608,0.2064758329422806,0.1459229205311793,0.0115911485774499,0.0057642867847961,0.1098421100732104,0.1459229205311793,0.0136986301369863,0.1093454224224127,0.0016034387054943,0.0057642867847961,0.0,0.0106042843440264,0.002682107195489,2.396493039510925e-06,0.0026821136083218,1.4072012272328615e-05,0.0,1.408034865510912e-05,1.8231495052251044e-06,0.0001553432964767,2.402743291378416e-06,0.0,1.829659923949248e-06,0.0022961980038077,0.0,0.0,0.0001553516260136,0.0,0.0,DrDoS_NTP
0.218070652173913,0.1506335053965274,0.1154117644201146,0.0103530031612223,0.000136770804621,0.0997322613680668,0.1154117644201146,0.0122353673723536,0.0855237400255307,3.3113389379965115e-06,0.000136770804621,0.0,0.0002664393051262,6.994811523983764e-06,0.0008621707540985,7.001171601179196e-06,0.0009192575362899,0.0,0.0009192658651266,0.0008366554161001,0.0017848853930892,0.0008644193666658,0.0,0.0008366619210837,5.7693417181099634e-05,0.0,0.0,0.0017848936818872,2.581478814643425e-05,0.0,UDP
0.014945652173913,0.010323791647114,0.0072961460265589,0.0005795574288724,8.646430177194176e-06,0.0063755781943685,0.0072961460265589,0.0006849315068493,0.0054672711211206,1.0716981383057497e-07,8.646430177194176e-06,0.0,0.0002664393051262,3.576837356122103e-06,0.002748100586611,3.583197360305701e-06,0.0034877082264958,0.0,0.0034877165339206,0.0016342665092713,0.0034864699122134,0.0027552678600144,0.0,0.0016342730090622,5.7693417181099634e-05,0.0,0.0,0.0034864781584713,0.0,0.0,Benign
0.2989130434782608,0.2064758329422806,0.1459229205311793,0.0115911485774499,0.0057642867847961,0.1098421100732104,0.1459229205311793,0.0136986301369863,0.1093454224224127,0.0277542287352145,0.0057642867847961,0.0,0.0106042843440264,0.0464252472525119,1.977558259821944e-07,0.0464252518846519,5.418725104865878e-07,0.0,5.502090060611024e-07,9.919409499086373e-08,8.966760742931462e-06,1.9827158951677362e-07,0.0,1.0570452493869918e-07,0.0022961980038077,0.0,0.0,8.975093939316566e-06,0.0,0.0,DrDoS_NTP
0.0040760869565217,0.002815579540122,0.0019898580072433,0.0001580611169652,3.1441564280706093e-06,0.0016394344097584,0.0019898580072433,0.0001867995018679,0.0014910739421238,5.954321100807394e-10,3.1441564280706093e-06,2.9215868562459946e-08,0.0003730150271768,6.455959035745801e-08,0.0839711755640121,5.631171667779372e-08,0.1019802314070724,1.0,0.1019802388934143,0.0742796086645363,0.2852361009354256,0.090035856129218,0.0891265869140625,0.0955023596534148,8.077078405353949e-05,0.0108021831563709,8.480096670388411e-09,0.2852361188047101,0.0,0.1026089300463796,Syn
0.2989130434782608,0.2064758329422806,0.1459229205311793,0.0115911485774499,0.004438500824293,0.1100053418553973,0.1459229205311793,0.0136986301369863,0.1093454224224127,0.0011700032710362,0.004438500824293,0.0,0.0081530427368645,0.0019570879171564,3.268223024589861e-06,0.0019570943196753,1.2488077241675514e-05,0.0,1.2496413637660492e-05,2.504728570258781e-06,0.0001639267198645,3.2767468202888424e-06,0.0,2.5112389845455508e-06,0.0017654185657416,0.0,0.0,0.0001639350491868,0.0,0.0,DrDoS_NTP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.654436492919922e-05,0.0,2.4354430030126828e-05,0.0003480361525065,6.088607321595615e-06,0.0003421466396213,0.0,0.0,0.0002672206174913,0.0003420452552914,0.0,0.003936767578125,0.0,0.0,0.0,1.6960193340776826e-08,0.0,0.0,0.0,Benign
0.1521739130434782,0.1051149694978883,0.1101054764007989,0.0115911485774499,8.698832784328686e-05,0.1097924272096775,0.1101054764007989,0.0136986301369863,0.0878739591726287,0.4510869565217391,8.698832784328686e-05,0.0,0.0001598635830757,1.0,8.48010324742804e-09,1.0,0.0,0.0,8.336500091834885e-09,0.0,0.0,8.502220057401991e-09,0.0,6.510430593631736e-09,3.461605030865978e-05,0.0,0.0,8.333420556468491e-09,0.0003197157160735,0.0,DrDoS_NTP
0.0040760869565217,0.002815579540122,0.0019898580072433,0.0001580611169652,5.502273749123566e-06,0.0015581402178595,0.0019898580072433,0.0001867995018679,0.0014910739421238,6.37881834210302e-10,5.502273749123566e-06,5.6906793266534804e-08,0.0006927421933283,6.97667565615082e-08,0.0829793336737809,4.76734203831494e-08,0.1394785260717581,1.0,0.1394794669335058,0.0653743700955094,0.585759303924697,0.0944431658763171,0.0891265869140625,0.1056045977596984,0.0001500028846708,0.0454980199104709,0.336521035592119,0.5857583976045616,0.0,0.1403383951249296,Syn
0.25,0.1726888784608165,0.1450045260849041,0.0115911485774499,0.0014892820947627,0.1107095968250027,0.1450045260849041,0.0136986301369863,0.1086702194140545,0.0369513209902226,0.0014892820947627,0.0,0.0027176809122881,0.0622009489851858,1.545033449167617e-07,0.0622009550430967,3.251235062919526e-07,0.0,3.334600036733954e-07,7.352956587253059e-08,1.7333515190796876e-06,1.5490630240680166e-07,0.0,8.00399959874532e-08,0.0005884728552472,0.0,0.0,1.7416848963019148e-06,4.3824926404503415e-06,0.0,DrDoS_NTP
0.2989130434782608,0.2064758329422806,0.1459229205311793,0.0115911485774499,0.0007493572820234,0.1134993040154002,0.1459229205311793,0.0136986301369863,0.1093454224224127,0.0010663747434734,0.0007493572820234,0.0,0.0013321965256314,0.0017837456513996,5.288426258480733e-06,0.0017837520341516,1.07457487079571e-05,0.0,1.0754085118467002e-05,2.840370485749437e-06,3.035865184618895e-05,5.3022189111416e-06,0.0,2.8468808978510333e-06,0.0002884670859054,0.0,0.0,3.0366984507771185e-05,0.0,0.0,DrDoS_NTP
0.3505434782608695,0.2421398404504927,0.1711277886229285,0.0135932560590094,0.0003379968160175,0.1409913552120674,0.1711277886229285,0.0160647571606475,0.1282323590226476,1.460532832375916e-07,0.0003379968160175,0.0,0.0004795907492273,1.9984398224731045e-07,0.0232247319034222,2.0620403971466565e-07,0.0250119430785436,0.0,0.0250119512065316,0.0260428733003502,0.1000054908909419,0.0232853039232687,0.0,0.0260428796412304,0.0001038481509259,0.0,0.0,0.100005496724199,0.0,0.0,TFTP
0.2989130434782608,0.2064758329422806,0.1459229205311793,0.0115911485774499,0.0001729286035438,0.1275115619922364,0.1459229205311793,0.0136986301369863,0.1093454224224127,0.0007308387371106,0.0001729286035438,0.0,0.0002664393051262,0.0012224854178149,7.022283107666048e-06,0.0012224917790555,9.12013117649734e-06,0.0,9.1284676005592e-06,4.786468341548581e-06,1.021677385765239e-05,7.040597802256899e-06,0.0,4.792978740980242e-06,5.7693417181099634e-05,0.0,0.0,1.022510702278684e-05,0.0,0.0,DrDoS_NTP
0.2989130434782608,0.2064758329422806,0.1459229205311793,0.0115911485774499,0.0057642867847961,0.1098421100732104,0.1459229205311793,0.0136986301369863,0.1093454224224127,0.0230287398673544,0.0057642867847961,0.0,0.0106042843440264,0.0385207930792427,2.115901204247151e-07,0.0385207987428943,4.001520077439417e-07,0.0,4.0848850449990937e-07,1.2088462502188294e-07,1.080844673195363e-05,2.1214196494231785e-07,0.0,1.273950548285037e-07,0.0022961980038077,0.0,0.0,1.0816779882296102e-05,0.0,0.0,DrDoS_NTP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142578125,0.0,0.0133928487763472,5.608419986193449e-07,0.004464283533975,4.501710087119344e-07,0.0,0.0,5.403657264912683e-07,4.583381420643405e-07,0.0,0.0023345947265625,0.0,0.0,0.0,8.480096670388411e-09,0.0,0.0,0.0,Benign
0.0040760869565217,0.002815579540122,0.0019898580072433,0.0001580611169652,7.860391070176523e-07,0.0018629936743723,0.0019898580072433,0.0001867995018679,0.0014910739421238,4.180602006688964e-05,7.860391070176523e-07,0.005128205078125,5.328786102525844e-05,0.0051281966916102,1.6409164871383258e-06,0.0025641004244778,1.6089445311370989e-06,1.0,8.336500091834885e-09,1.2630235055523246e-06,1.616683628372401e-06,0.0,0.0891265869140625,1.953129119881737e-08,1.1538683436219929e-05,0.0,0.0,8.333420556468491e-09,0.0,0.0,Syn
0.3505434782608695,0.2421398404504927,0.1711277886229285,0.0135932560590094,0.000135198726407,0.1602174559960227,0.1711277886229285,0.0160647571606475,0.1282323590226476,2.3361933652398186e-07,0.000135198726407,0.0,0.0001598635830757,3.2474440039714146e-07,0.0254480609294594,3.311044555191986e-07,0.0250172951116472,0.0,0.0250173032395906,0.0195376654442789,0.0250084207133473,0.0255144315751179,0.0,0.0195376718275108,3.461605030865978e-05,0.0,0.0,0.0250084284215508,0.0,0.0,TFTP
0.3505434782608695,0.2421398404504927,0.1711277886229285,0.0135932560590094,0.000135198726407,0.1602174559960227,0.1711277886229285,0.0160647571606475,0.1282323590226476,2.338509291908959e-07,0.000135198726407,0.0,0.0001598635830757,3.250747341263937e-07,0.0254233924839425,3.314347844612441e-07,0.0249928691661745,0.0,0.0249928772943215,0.0195183160381034,0.0249836537868343,0.0254896987922567,0.0,0.0195183224214613,3.461605030865978e-05,0.0,0.0,0.0249836614956569,0.0,0.0,TFTP
